phenos	drawp	drawz	total_loci	omegacor21	thetacor21	pi2	tau1	tau2	pi_se	omegacor21_se	thetacor21_se	tau1_se	tau2_se	return_code	p1_code	p2_code	p1	p2	p1_category	p2_category	p1_num_cases	p2_num_cases	nonzero_loci
HC414_INI30120	8.60841930275e-07	4.78361724857	297520.0	0.0621674750448	-0.00422368987641	0.086506965394	0.00107401389787	0.00959550110569	0.0216793556707	0.0129959133046	0.00201088643023	0.598980569589	0.0126892375257	0	HC414	INI30120	cardiomyopathy	lymphocyte_count	HC	INI	1309.0	327479.0	25737.552344
FH1113_INI30120	3.72554060969e-07	4.94922176084	330817.0	0.0621130953873	0.0489053794187	0.0906474026096	0.00214317301065	0.00935376965884	0.0214357911354	0.0125500732012	0.00189722049235	0.0478295636289	0.0125814004322	0	FH1113	INI30120	chronic_bronchitis/emphysema	lymphocyte_count	FH	INI	78578.0	327479.0	29987.7017891
HC176_INI30200	8.46430877696e-05	3.76092501564	313550.0	0.0620718927756	-0.00109199642033	0.134278904601	0.00306508114224	0.00484732595899	0.0273837167751	0.0165044217892	0.00221051207967	0.08760904662	0.0162507355723	0	HC176	INI30200	prolapsed_disc/slipped_disc	neutrophill_percentage	HC	INI	5942.0	327482.0	42103.1505377
HC118_INI30030	1.96568048021e-05	4.11147696913	316869.0	0.0619661801866	-0.0268507522228	0.112057102412	0.00124455728026	0.00510196149736	0.0247252192779	0.0150715133885	0.00208792587191	0.192512072208	0.0144271568341	0	HC118	INI30030	constipation	haematocrit_percentage	HC	INI	8691.0	328032.0	35507.4219841
HC78_INI30300	8.02891146012e-07	4.79759977203	320900.0	0.0619658543924	0.0524717668684	0.109350179971	0.00461778279638	0.00761425166986	0.0217842655964	0.0129160116177	0.00202121160134	0.0406609123598	0.0130803156053	0	HC78	INI30300	arthritis_(nos)	high_light_scatter_reticulocyte_count	HC	INI	15332.0	322755.0	35090.4727527
HC259_INI30290	2.14393052304e-06	4.59691808109	299680.0	0.0618240533806	0.0310969576808	0.102575921031	0.00234582052918	0.00796909217183	0.0222157819618	0.0134490222123	0.00208977609235	0.248692277337	0.0133059454119	0	HC259	INI30290	aortic_stenosis	high_light_scatter_reticulocyte_percentage	HC	INI	1593.0	322755.0	30739.9520146
INI30030_INI30110	2.55362986747e-08	5.44753524472	345797.0	0.0617940607371	0.0120406640721	0.087706505925	0.00554132069036	0.00959991388193	0.0168082154226	0.0113434898465	0.00180094491696	0.0114000380568	0.0111116179568	0	INI30030	INI30110	haematocrit_percentage	platelet_distribution_width	INI	INI	328032.0	327880.0	30328.6466294
HC95_INI30050	3.74041065347e-07	4.94844632482	309161.0	0.0617186665632	0.000988056394524	0.0579676048114	0.00881540745394	0.0149995273229	0.019694923023	0.0124723322255	0.00184769309034	0.0547382026031	0.0120305929161	0	HC95	INI30050	inflammatory_bowel_disease	mean_corpuscular_haemoglobin	HC	INI	3783.0	328028.0	17921.3226711
HC376_INI30280	3.53815728562e-05	3.97370517705	325028.0	0.0617111830799	0.0503988654413	0.109423766233	0.00379702353264	0.00587565955187	0.0269857266047	0.0155298846619	0.00205129257119	0.0390765861593	0.0161378015848	0	HC376	INI30280	osteoarthritis	immature_reticulocyte_fraction	HC	INI	29946.0	322755.0	35565.7878913
HC322_INI30290	1.9286869856e-06	4.61892276293	300282.0	0.0615784312321	0.00888512623803	0.103082035118	0.00513685045894	0.00793481895151	0.0221772103021	0.0133317733144	0.00209161961184	0.110398818298	0.0132621944434	0	HC322	INI30290	crohns_disease	high_light_scatter_reticulocyte_percentage	HC	INI	1652.0	322755.0	30953.6796694
INI30070_INI30200	9.86636573033e-06	4.2678936974	345652.0	0.0615190759508	0.0478732618622	0.0840836072301	0.00947368391242	0.00601332238764	0.0174683341366	0.0144143880595	0.00180735538128	0.0111847791924	0.0124110657473	0	INI30070	INI30200	red_blood_cell_(erythrocyte)_distribution_width	neutrophill_percentage	INI	INI	328031.0	327482.0	29063.6670063
HC404_INI30280	8.2401175426e-05	3.76763359446	318895.0	0.061492888889	0.0381744434525	0.0992415711418	0.000941374125137	0.00623359231065	0.0279326693997	0.0163213559247	0.00204843451344	0.238973815652	0.0165605204165	0	HC404	INI30280	urinary_tract_infection/kidney_infection	immature_reticulocyte_fraction	HC	INI	11509.0	322755.0	31647.6408293
HC64_INI30020	7.33579565008e-06	4.33356203487	319054.0	0.0614584476926	-0.00425250974032	0.0832140663314	0.00313933582624	0.00665719480528	0.0238610652482	0.0141819702125	0.00195530174537	0.0765444961431	0.0139039050398	0	HC64	INI30020	irritable_bowel_syndrome	haemoglobin_concentration	HC	INI	11556.0	328031.0	26549.7807193
FH1220_INI30260	1.40040180236e-06	4.68491191314	331067.0	0.0613534424606	-0.0182204725606	0.0758343867273	0.00619255132401	0.0095517107294	0.0216069671725	0.0130959650038	0.00187766307231	0.0206742311703	0.0131424109167	0	FH1220	INI30260	diabetes	mean_reticulocyte_volume	FH	INI	79177.0	322934.0	25106.2629106
HC430_INI102	0.000141682336169	3.63005150398	313150.0	0.0612611463366	0.0264627161898	0.115615838299	0.0139732040164	0.00468694030677	0.0321490742203	0.0168761094077	0.00215845723478	0.0284027470411	0.0184326247861	0	HC430	INI102	rheumatoid_arthritis	pulse_rate,_automated_reading	HC	INI	5587.0	318344.0	36205.0997633
HC78_INI30210	1.88834485438e-06	4.62330763686	320856.0	0.0612603841171	-0.00843361258421	0.101647711045	0.00488849826085	0.00768076585519	0.0215184731707	0.0132503369728	0.00201679097426	0.0396955554131	0.0130528991349	0	HC78	INI30210	arthritis_(nos)	eosinophill_percentage	HC	INI	15332.0	327482.0	32614.2779751
HC431_INI30070	6.57603832091e-06	4.35755947387	299698.0	0.0611706211373	0.0319042141745	0.0597674216673	0.00310223439582	0.0115133923241	0.0222195364896	0.0140378166963	0.00192532336216	0.23215137712	0.0133454013744	0	HC431	INI30070	emphysema	red_blood_cell_(erythrocyte)_distribution_width	HC	INI	1581.0	328031.0	17912.1767388
HC52_INI30240	5.65497211657e-06	4.39048245271	296499.0	0.061147102763	0.0154581027409	0.0838909220325	0.00352867570661	0.00881013417298	0.023307568704	0.0139271944306	0.00203675499974	0.201517730246	0.0138590970686	0	HC52	INI30240	aortic_dissection	reticulocyte_percentage	HC	INI	1186.0	322933.0	24873.5744917
HC386_INI30020	1.21718196593e-05	4.22080042126	299582.0	0.0610937605183	-0.00989410548721	0.0823586876145	0.00258290163873	0.00667312114538	0.0239140028827	0.0144744490193	0.00202425937516	0.241026273318	0.0138715617745	0	HC386	INI30020	helicobacter_pylori	haemoglobin_concentration	HC	INI	1564.0	328031.0	24673.1803529
HC374_INI30240	4.7029828283e-06	4.43039724948	306046.0	0.0610662768661	0.0126548162236	0.0839487839624	0.00393745292382	0.00884898608771	0.0233299960341	0.0137834766111	0.00199190036444	0.120567164517	0.0139176386496	0	HC374	INI30240	kidney_stone/ureter_stone/bladder_stone	reticulocyte_percentage	HC	INI	2812.0	322933.0	25692.1895366
INI30010_INI30240	4.72045760077e-08	5.33716877705	345670.0	0.0610490801121	0.0365812089035	0.120676858223	0.00612167962626	0.00705635207936	0.0157668109058	0.0114384765898	0.00188003946948	0.0102567729583	0.0105208215529	0	INI30010	INI30240	red_blood_cell_(erythrocyte)_count	reticulocyte_percentage	INI	INI	328032.0	322933.0	41714.3695818
HC135_INI30000	8.68549066238e-07	4.78182622852	311951.0	0.0609847789505	0.00883181431963	0.0953126694342	0.00163491445979	0.00906628709458	0.0210861257032	0.0127534494221	0.00199245557423	0.191315313925	0.0123512275895	0	HC135	INI30000	anxiety/panic_attacks	white_blood_cell_(leukocyte)_count	HC	INI	4986.0	328029.0	29732.8825427
HC254_INI30000	1.08116370165e-06	4.73762944089	295933.0	0.0608591627118	0.000646086374689	0.095165178352	0.00307612198535	0.00903333731707	0.0211072827847	0.0128459102745	0.0020535490247	0.218335988578	0.0123238212104	0	HC254	INI30000	uterine_polyps	white_blood_cell_(leukocyte)_count	HC	INI	1122.0	328029.0	28162.5167253
HC259_INI30000	1.16166848214e-06	4.72305000299	299687.0	0.0605755739074	0.0200992054773	0.0953623702413	0.00270042969541	0.00903989161658	0.0210858631692	0.0128255203458	0.00204113523108	0.215473444894	0.0123299076603	0	HC259	INI30000	aortic_stenosis	white_blood_cell_(leukocyte)_count	HC	INI	1593.0	328029.0	28578.8626505
HC64_INI30250	3.06674477865e-06	4.52173472562	319046.0	0.0605577156587	0.0105346109172	0.0923688372214	0.00324007565334	0.00834721551823	0.022771237002	0.0133925847785	0.00197397525445	0.0698337645731	0.013586931473	0	HC64	INI30250	irritable_bowel_syndrome	reticulocyte_count	HC	INI	11556.0	322934.0	29469.9080401
HC202_INI30150	3.35727620603e-06	4.50254186051	295604.0	0.0604290498414	0.00184552508765	0.0882626112617	0.000596510726421	0.00875579574495	0.0213401418054	0.0134210967301	0.00205018480901	1.17792081515	0.0126533883687	0	HC202	INI30150	trapped_nerve/compressed_nerve	eosinophill_count	HC	INI	1084.0	327479.0	26090.7809394
HC78_INI30250	2.37152697747e-06	4.57584333676	320980.0	0.0604159484698	0.0507355384933	0.0945767413274	0.004973842589	0.00822978860627	0.0224949637988	0.0132032379659	0.00197117171204	0.0411543824837	0.0134571141996	0	HC78	INI30250	arthritis_(nos)	reticulocyte_count	HC	INI	15332.0	322934.0	30357.2424313
FH1262_INI30240	6.51995201084e-06	4.35943439173	323282.0	0.06033290679	0.00450678510132	0.0830828661788	0.000494424837363	0.00893719577725	0.0233759708747	0.0138396180258	0.00193020978697	0.348712210899	0.0139962215147	0	FH1262	INI30240	parkinson's_disease	reticulocyte_percentage	FH	INI	21755.0	322933.0	26859.195144
HC340_INI30000	1.41956780755e-06	4.68212694488	298485.0	0.0601497384148	0.00524837418943	0.0963226029908	0.00580871282875	0.00898463813417	0.0211084397503	0.0128466697129	0.00202275510944	0.124768846947	0.0123198618029	0	HC340	INI30000	menorrhagia_(unknown_cause)	white_blood_cell_(leukocyte)_count	HC	INI	1112.0	328029.0	28750.8521537
HC303_INI30050	6.74819849431e-05	3.81721972111	302687.0	0.060135555175	-0.00384656584784	0.0229501520355	0.206931894259	0.0236787446067	0.0199630271505	0.0157537578575	0.00169604436126	0.01402523134	0.013476987295	0	HC303	INI30050	malabsorption/coeliac_disease	mean_corpuscular_haemoglobin	HC	INI	2094.0	328028.0	6946.71266917
HC146_INI30280	0.000121859595723	3.66877107231	310726.0	0.059995976121	0.0286800216922	0.0994355558982	0.000687505176984	0.00623085917532	0.0279504221023	0.0163531533962	0.00206648522112	0.522555317455	0.0165753886212	0	HC146	INI30280	pleural_effusion	immature_reticulocyte_fraction	HC	INI	4391.0	322755.0	30897.212542
HC340_INI30140	1.4240387028e-05	4.18528563109	298477.0	0.059980482951	0.0035934458666	0.099354794873	0.00636323752686	0.00740205712145	0.0235958616171	0.0143312758645	0.00207154175214	0.118075646815	0.0138485362004	0	HC340	INI30140	menorrhagia_(unknown_cause)	neutrophill_count	HC	INI	1112.0	327479.0	29655.1211093
HC389_INI30270	4.3732817249e-06	4.44604499885	295895.0	0.0599792968262	0.0050440884526	0.0921493677171	0.0014327467993	0.00861470057475	0.0219275641781	0.013490483529	0.00206139622742	0.515440179031	0.013068743937	0	HC389	INI30270	urticaria	mean_sphered_cell_volume	HC	INI	1125.0	322755.0	27266.5371606
HC380_INI30280	0.000147688393325	3.6193212295	298973.0	0.0598457220123	-0.00546361425675	0.0995613993369	0.00209389591353	0.00621781141247	0.0279021267455	0.0165350678256	0.00213299181174	0.277933882215	0.0165256734972	0	HC380	INI30280	fracture_ulna	immature_reticulocyte_fraction	HC	INI	1485.0	322755.0	29766.170244
HC374_INI30300	2.95751963237e-06	4.52940367669	306017.0	0.0598399083099	0.0151635608078	0.106860763563	0.00392729413008	0.007708561993	0.0220481489375	0.0132114319194	0.00207658359917	0.103911098756	0.0131777141724	0	HC374	INI30300	kidney_stone/ureter_stone/bladder_stone	high_light_scatter_reticulocyte_count	HC	INI	2812.0	322755.0	32701.2102834
HC243_INI30080	2.93832514368e-08	5.42251432649	320294.0	0.0598337433564	-0.0105905530145	0.118269835383	0.00584055567124	0.00879481434628	0.0178575789517	0.0110343172473	0.00203728702702	0.0309163857948	0.0108843126097	0	HC243	INI30080	inguinal_hernia	platelet_count	HC	INI	14042.0	328031.0	37881.1186542
HC41_INI30030	2.60096713351e-05	4.0463639152	322837.0	0.0597658932044	-0.0224169254944	0.114709072153	0.00269253517596	0.0050257576557	0.0245570921344	0.0147702713985	0.00207213813461	0.0596112973151	0.0143499520461	0	HC41	INI30030	depression	haematocrit_percentage	HC	INI	20461.0	328032.0	37032.3327266
HC396_INI30200	0.000223487597354	3.51067220574	304313.0	0.0597616557449	-0.00296665809222	0.132276775346	0.00214846450088	0.00489228290276	0.0274770595238	0.0170228526739	0.00226892390957	0.196539847874	0.0162983986269	0	HC396	INI30200	fracture_shoulder_/_scapula	neutrophill_percentage	HC	INI	2429.0	327482.0	40253.5423359
HC299_INI30140	1.34100545717e-05	4.19891151425	311332.0	0.0597286470147	0.054920324405	0.0976142544104	0.00137528789402	0.00749622175478	0.0236050173686	0.014224792976	0.00202817980506	0.246878842624	0.0138967002678	0	HC299	INI30140	heart_failure/pulmonary_odema	neutrophill_count	HC	INI	4657.0	327479.0	30390.4410541
HC427_INI30210	6.42209196632e-06	4.3627429259	308651.0	0.0596980940394	-0.0103623008964	0.0984422160786	0.00189533871031	0.00782991130212	0.0218174511244	0.0136836148848	0.00204306599845	0.218850593506	0.0131884517696	0	HC427	INI30210	ovarian_cyst_or_cysts	eosinophill_percentage	HC	INI	2831.0	327482.0	30384.2884349
HC328_INI30300	1.63848526052e-06	4.65264946229	314024.0	0.0596706469261	0.0779138486361	0.0993402476838	0.0102210269652	0.00801884322306	0.0221890730234	0.0128250897493	0.00202502078805	0.0301703675497	0.0132662042465	0	HC328	INI30300	gout	high_light_scatter_reticulocyte_count	HC	INI	6278.0	322755.0	31195.2219387
HC58_INI30210	7.33211166808e-06	4.33367256597	304014.0	0.0595712901044	-0.00578941658439	0.0983047349368	0.000483264522011	0.00782812543554	0.0218338157313	0.0137461446839	0.00207144159002	0.955057505963	0.0131895303423	0	HC58	INI30210	benign_breast_lump	eosinophill_percentage	HC	INI	2354.0	327482.0	29886.0156871
HC110_INI30280	0.000122385366541	3.66767007783	313293.0	0.0594817224415	0.0479476379874	0.0994090267786	0.00276931483782	0.0062240282836	0.0278330897635	0.0162178498009	0.00207889617773	0.116708110577	0.0165066222712	0	HC110	INI30280	stroke	immature_reticulocyte_fraction	HC	INI	5783.0	322755.0	31144.1522265
HC442_INI30210	4.30798611001e-06	4.44927728443	315311.0	0.0594729771709	0.00929169240841	0.1008658108	0.00537258336724	0.00771716397648	0.0216577600985	0.0133668848599	0.00203586440598	0.0521785652722	0.0131249603095	0	HC442	INI30210	chronic_obstructive_airways_disease/copd	eosinophill_percentage	HC	INI	7287.0	327482.0	31804.0996691
HC401_INI30180	4.01890175092e-05	3.94327012158	317970.0	0.0594709599079	-0.00334266073176	0.131590517356	0.00760712121802	0.00510421060946	0.0257505382268	0.0150816348042	0.00217071704703	0.0286107873726	0.0154305732172	0	HC401	INI30180	varicose_veins	lymphocyte_percentage	HC	INI	10153.0	327482.0	41841.8368037
HC184_INI30190	4.06062567199e-05	3.94079350987	295482.0	0.0594615755841	0.00277574928141	0.0607810074852	0.00258923475079	0.00975304971831	0.0252308359288	0.0150887316057	0.00196130651779	0.328092569572	0.0152271231012	0	HC184	INI30190	aortic_aneurysm_rupture	monocyte_percentage	HC	INI	1085.0	327482.0	17959.6936537
HC52_INI30190	4.1312990368e-05	3.93665290566	296447.0	0.059455311857	0.00237928899077	0.0607882038299	0.00244750255516	0.00975401111793	0.0252249201064	0.0151030109288	0.00195843420788	0.327724031911	0.0152275823804	0	HC52	INI30190	aortic_dissection	monocyte_percentage	HC	INI	1186.0	327482.0	18020.4806608
HC438_INI102	0.00101041117095	3.08715494214	296220.0	0.0594001701129	0.00651568122677	0.174437141718	0.00103897594322	0.00369548572365	0.0313622279586	0.0192410718692	0.00251419713318	0.520568891595	0.0183791849404	0	HC438	INI102	hepatitis	pulse_rate,_automated_reading	HC	INI	1138.0	318344.0	51671.7701199
HC406_INI30040	4.98341674133e-07	4.89229217915	303973.0	0.0593842529075	0.0103729264723	0.0762331734248	0.00192596299995	0.0121354670245	0.0191940081014	0.0121383291784	0.00192828481382	0.25384849277	0.0115956123967	0	HC406	INI30040	fracture_neck_of_femur_/_hip	mean_corpuscular_volume	HC	INI	2335.0	328031.0	23172.8264254
HC254_INI30080	1.09973704931e-07	5.18163660927	295991.0	0.0592444501679	-0.0140307046427	0.121347404718	0.00181357696027	0.00857210131832	0.0179554286671	0.011433540141	0.0021243830577	0.308665503365	0.0108155903774	0	HC254	INI30080	uterine_polyps	platelet_count	HC	INI	1122.0	328031.0	35917.7396698
HC28_INI30280	0.000150083379712	3.61515604842	301788.0	0.0591826266957	0.00977990092909	0.0994199006869	0.00218083909575	0.00622383980433	0.0279487793092	0.0163706976692	0.0021112776553	0.259232075834	0.0165610699433	0	HC28	INI30280	bronchiectasis	immature_reticulocyte_fraction	HC	INI	1939.0	322755.0	30003.7329885
HC298_INI30120	2.29028706497e-06	4.5831344012	310707.0	0.0591247304643	0.00751385121141	0.0866790123237	0.00217525948981	0.00959342876923	0.0216299432151	0.0129005011175	0.00197452584971	0.160951318941	0.0126750212093	0	HC298	INI30120	chronic_sinusitis	lymphocyte_count	HC	INI	4395.0	327479.0	26931.7758821
HC382_INI30100	5.51540320136e-08	5.30886819485	327751.0	0.058876099077	-0.01304999008	0.0641190258654	0.0128980078674	0.0159013649466	0.0166931089365	0.011090141423	0.00178835585996	0.0153127199715	0.0106962356968	0	HC382	INI30100	asthma	mean_platelet_(thrombocyte)_volume	HC	INI	43626.0	328027.0	21015.0748464
HC443_INI30210	7.80972097629e-06	4.31976644516	306480.0	0.0588676525275	-0.00658047773455	0.098442819919	0.00229403737188	0.00781547211482	0.0218151114911	0.0136275081708	0.00206770418602	0.174304717903	0.0131700480649	0	HC443	INI30210	headaches_(not_migraine)	eosinophill_percentage	HC	INI	2974.0	327482.0	30170.7554488
HC165_INI30290	4.85290287202e-06	4.42362583398	304159.0	0.0587190605125	0.0700693935862	0.102159456611	0.00389048988047	0.007983618831	0.022258326809	0.0132739663607	0.00205365576667	0.11770353984	0.0133220848	0	HC165	INI30290	type_2_diabetes	high_light_scatter_reticulocyte_percentage	HC	INI	2389.0	322755.0	31072.7181633
HC443_INI30240	1.15176665335e-05	4.23323524174	306526.0	0.0586757591852	-0.00679229267383	0.0833157611076	0.0025495572507	0.00890792114438	0.0233473093132	0.013860736726	0.00199602308446	0.171311744412	0.0139505494717	0	HC443	INI30240	headaches_(not_migraine)	reticulocyte_percentage	HC	INI	2974.0	322933.0	25538.4469893
HC82_INI30280	0.000170297316478	3.58229057926	301224.0	0.0586310734703	0.0247098772634	0.0989575319564	0.000815329948629	0.00623332137661	0.0279747937019	0.0163669228314	0.00211054933402	0.670107942888	0.0165558868282	0	HC82	INI30280	cerebral_palsy	immature_reticulocyte_fraction	HC	INI	1844.0	322755.0	29808.383606
HC263_INI30150	5.64243295792e-06	4.39096509083	297707.0	0.0586250152652	0.00343657902654	0.0881743361254	0.00242926902015	0.00876767402141	0.0213389122657	0.0133512824749	0.00204205991956	0.257811666806	0.0126618067521	0	HC263	INI30150	nasal/sinus_disorder	eosinophill_count	HC	INI	1327.0	327479.0	26250.1170849
HC169_INI30200	0.000254973311743	3.4754765242	295166.0	0.0584919351291	0.00408572404394	0.130935575106	0.00670128611754	0.00490604506061	0.0274566140291	0.0168299036756	0.00231618744881	0.0952622205826	0.0162515611583	0	HC169	INI30200	pernicious_anaemia	neutrophill_percentage	HC	INI	1048.0	327482.0	38647.7299617
HC165_INI30240	1.07815147881e-05	4.24805933016	304183.0	0.0584785332026	0.067248358657	0.0828945900163	0.00430306002884	0.00891471336358	0.0234071601631	0.0137659407879	0.00198508330348	0.118356737581	0.0139706999284	0	HC165	INI30240	type_2_diabetes	reticulocyte_percentage	HC	INI	2389.0	322933.0	25215.1250749
HC401_INI30100	1.22934012437e-07	5.16082188336	318055.0	0.0584487135824	0.00303304491192	0.0664732365122	0.00903353662265	0.0156545096311	0.0171706110767	0.011325466157	0.00183826255205	0.0309727893829	0.0108733533411	0	HC401	INI30100	varicose_veins	mean_platelet_(thrombocyte)_volume	HC	INI	10153.0	328027.0	21142.1452389
HC205_INI30110	6.85087191654e-06	4.34858704007	314779.0	0.0584440043612	0.00750900010819	0.0616037489975	0.0035745190737	0.0120112380665	0.0220263725793	0.0134397687853	0.00186374458103	0.10915917358	0.0136813802902	0	HC205	INI30110	endometriosis	platelet_distribution_width	HC	INI	5391.0	327880.0	19391.5665057
HC49_INI30190	2.09299175809e-05	4.09696710872	322883.0	0.0582735369763	0.00361705377608	0.0639855034676	0.00819983195992	0.00949451284281	0.0244730388755	0.0142235794015	0.00187628958611	0.0287523594812	0.0149316880871	0	HC49	INI30190	hayfever/allergic_rhinitis	monocyte_percentage	HC	INI	20724.0	327482.0	20659.8313161
HC331_INI30150	6.22419644091e-06	4.36958315934	305141.0	0.0582569115998	-0.0121542083375	0.0882656722527	0.00165884272552	0.00878761416243	0.0213249056555	0.013332372786	0.00200452861173	0.271591905248	0.012679094769	0	HC331	INI30150	tonsiltis	eosinophill_count	HC	INI	2608.0	327479.0	26933.4754968
HC82_INI30260	2.15865610034e-05	4.08980757099	301298.0	0.0581916199811	0.00626442867752	0.0674656915241	0.000572011290082	0.0102081044538	0.0230748789542	0.0142284493759	0.0019507458694	1.02996448158	0.0138103100629	0	HC82	INI30260	cerebral_palsy	mean_reticulocyte_volume	HC	INI	1844.0	322934.0	20327.2779248
HC389_INI30200	0.000304421114333	3.42764447937	295849.0	0.0581763226963	0.00340129567378	0.131870329536	0.00206586043934	0.00488975810659	0.0275425862642	0.0169726828574	0.00230426823828	0.289846054967	0.0162967722309	0	HC389	INI30200	urticaria	neutrophill_percentage	HC	INI	1125.0	327482.0	39013.7051229
HC234_INI30280	0.000204388681693	3.53435130695	299918.0	0.0581685705046	0.00184214501625	0.0989461980488	0.000329179908977	0.00623971492559	0.0279728421634	0.0164580613111	0.00211004172529	1.52275487534	0.0165589879406	0	HC234	INI30280	allergy_or_anaphylactic_reaction_to_food	immature_reticulocyte_fraction	HC	INI	1621.0	322755.0	29675.7458264
HC184_INI30290	7.91516131909e-06	4.31680592601	295525.0	0.058130545065	0.0193486641127	0.103488661333	0.00396094756127	0.00789111904455	0.0221548200932	0.0134661011084	0.00211974415457	0.168444167142	0.0132248706616	0	HC184	INI30290	aortic_aneurysm_rupture	high_light_scatter_reticulocyte_percentage	HC	INI	1085.0	322755.0	30583.4866406
HC8_INI30190	5.78571891927e-05	3.85503224108	299957.0	0.0580594276146	-0.00602259396124	0.0608210850611	0.0014743559174	0.00976552298654	0.0251958896423	0.0150606853546	0.00194796992481	0.438325947305	0.0152290768946	0	HC8	INI30190	gall_bladder_disease	monocyte_percentage	HC	INI	1639.0	327482.0	18243.7102117
HC49_INI30130	4.37737686483e-06	4.44584381988	322918.0	0.058020397353	-0.0123155959628	0.0715437825115	0.00774356268494	0.0100985414845	0.0221467316425	0.0130504803371	0.00188280207142	0.0277828365403	0.0133749844064	0	HC49	INI30130	hayfever/allergic_rhinitis	monocyte_count	HC	INI	20724.0	327479.0	23102.775161
HC380_INI30100	3.06572059585e-07	4.98703042725	299002.0	0.057990108048	-0.00308113943863	0.065183409544	0.00127917832738	0.0156782667666	0.0173348560005	0.0116281841256	0.00189814787902	0.470573374543	0.0108674686913	0	HC380	INI30100	fracture_ulna	mean_platelet_(thrombocyte)_volume	HC	INI	1485.0	328027.0	19489.9698205
HC380_INI30040	1.03509205721e-06	4.74644946938	299041.0	0.0579044848844	0.0160333388074	0.076240017485	0.00120781185901	0.0121011384825	0.0192013732954	0.0121995367818	0.0019443921214	0.497088430562	0.0115761073138	0	HC380	INI30040	fracture_ulna	mean_corpuscular_volume	HC	INI	1485.0	328031.0	22798.8910687
HC401_INI30210	4.48763315439e-06	4.44049386637	317970.0	0.057867205127	0.00129028894411	0.101907593822	0.00830160692835	0.00765753969879	0.0212805986222	0.0130317047762	0.00203302688453	0.0286302479295	0.0129472483164	0	HC401	INI30210	varicose_veins	eosinophill_percentage	HC	INI	10153.0	327482.0	32403.5576075
FH1262_INI30250	9.99496831158e-06	4.26500316709	323334.0	0.0578511180533	0.0037696823953	0.0913895582537	0.00055658981212	0.00840185267485	0.0228480868466	0.0135641442191	0.00195587636147	0.272774433028	0.0136268559561	0	FH1262	INI30250	parkinson's_disease	reticulocyte_count	FH	INI	21755.0	322934.0	29549.3514284
HC371_INI30210	1.08737893611e-05	4.24614925718	311881.0	0.0577611062699	0.00639631167507	0.0989043459355	0.00226133163733	0.00780517176622	0.0218080822411	0.0136031737868	0.00203957688237	0.142484834948	0.0131870835093	0	HC371	INI30210	bronchitis	eosinophill_percentage	HC	INI	4987.0	327482.0	30846.3863147
HC294_INI30280	0.000187620051379	3.55691177757	315147.0	0.0576132428562	0.0626415201213	0.0987395151524	0.00225054769642	0.00625178002374	0.0278988540179	0.0161975462027	0.00206219111652	0.128902214593	0.0165438551592	0	HC294	INI30280	renal/kidney_failure	immature_reticulocyte_fraction	HC	INI	7081.0	322755.0	31117.4619817
HC52_INI30130	1.37779517411e-05	4.19277803539	296473.0	0.0573932473025	0.0134055492491	0.0699636830323	0.00223458946553	0.0101676656792	0.0225961679251	0.0136885966341	0.00196656934856	0.327282933048	0.0134993740047	0	HC52	INI30130	aortic_dissection	monocyte_count	HC	INI	1186.0	327479.0	20742.3429996
HC322_INI30300	7.80420082558e-06	4.3199224858	300282.0	0.0573157008723	0.00746128343021	0.106469914034	0.005058507341	0.00770973093851	0.0220510479148	0.0132677614148	0.00210428356499	0.109667112509	0.013158896884	0	HC322	INI30300	crohns_disease	high_light_scatter_reticulocyte_count	HC	INI	1652.0	322755.0	31970.998726
HC437_INI30190	6.77222002559e-05	3.81634261522	310343.0	0.0573154294188	0.0176385821175	0.060425974989	0.001684678254	0.00983126629698	0.0252713395807	0.0150184182076	0.0019097006281	0.254920357303	0.0153111550404	0	HC437	INI30190	epilepsy	monocyte_percentage	HC	INI	4210.0	327482.0	18752.778356
HC295_INI30200	0.000184018592527	3.56200228148	316428.0	0.0571805173517	-0.000998794974152	0.134901623222	0.00545857992248	0.00482607554605	0.026979923077	0.0160529142974	0.00220384034841	0.0418712554755	0.0160451909958	0	HC295	INI30200	carpal_tunnel_syndrome	neutrophill_percentage	HC	INI	8152.0	327482.0	42686.650833
HC225_INI30140	1.73356461941e-05	4.14039193024	319748.0	0.0571275715205	0.0427798798681	0.0958935887897	0.00581180144414	0.00755750914198	0.0235143948942	0.0137976241097	0.00200681147376	0.037643529431	0.0138554410148	0	HC225	INI30140	cholecystitis	neutrophill_count	HC	INI	12963.0	327479.0	30661.7832283
HC362_INI30250	1.30073194408e-05	4.2058120307	316395.0	0.0571130377938	0.0416414873892	0.0916004256046	0.00179561769048	0.00838845256136	0.02283315859	0.013579550721	0.00198104437459	0.147736122669	0.0136171271923	0	HC362	INI30250	respiratory_infection	reticulocyte_count	HC	INI	8173.0	322934.0	28981.9166592
HC374_INI30030	6.70195283093e-05	3.81891661831	306055.0	0.0571115024296	0.0145126917636	0.112006593055	0.00472039861463	0.00508799840617	0.0246529615165	0.0149548964112	0.00214198629406	0.0853004832802	0.0143870690141	0	HC374	INI30030	kidney_stone/ureter_stone/bladder_stone	haematocrit_percentage	HC	INI	2812.0	328032.0	34280.1778373
